contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
archaea--NZ_JJQR01000005.1	16001	No	NA	12	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_JJQW01000040.1	3786	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_JJQT01000085.1	6177	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_JJQT01000220.1	3501	No	NA	1	0	1	Low-quality	Genome-fragment	8.06	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
archaea--NZ_JJQT01000068.1	42644	No	NA	35	1	25	Low-quality	Genome-fragment	3.43	HMM-based (lower-bound)	0.0	1.0	
archaea--NZ_JJQT01000128.1	18476	No	NA	14	0	11	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_JJQX01000238.1	15289	No	NA	12	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_JJQX01000029.1	47030	No	NA	36	0	18	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_JJQX01000169.1	26640	No	NA	29	0	19	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_JJQX01000083.1	20153	No	NA	14	0	13	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_JJQX01000164.1	15869	No	NA	12	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_JJQZ01000113.1	4952	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_JJRA01000120.1	69506	No	NA	48	0	32	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_JJRA01000048.1	22383	No	NA	15	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_JJRB01000021.1	118156	No	NA	97	0	56	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_JJRB01000016.1	47314	No	NA	50	0	33	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_AUQX01000007.1	48179	No	NA	47	0	24	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_AUQX01000011.1	35226	No	NA	36	0	23	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_KQ061251.1	12243	No	NA	12	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_CVRT01000018.1	11899	No	NA	16	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_CVRT01000028.1	10439	No	NA	11	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_BBBC01000023.1	38766	No	NA	51	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_BBBC01000112.1	13824	No	NA	19	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_BBBC01000165.1	6834	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_BBBC01000180.1	5637	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_BBBD01000001.1	50252	Yes	46345	100	8	2	Medium-quality	Genome-fragment	50.97	HMM-based (lower-bound)	7.77	1.0	
archaea--NZ_BBBD01000002.1	25305	No	NA	35	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_BBBD01000005.1	17698	No	NA	13	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_BBBD01000055.1	8255	No	NA	15	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_BBBD01000056.1	8105	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_BBBD01000155.1	4686	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_BBBD01000186.1	3965	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_BBBD01000199.1	3791	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_BBBD01000229.1	3325	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_BBBG01000001.1	354735	No	NA	550	0	270	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_BBBG01000002.1	221630	No	NA	300	0	143	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_BBBG01000003.1	198356	No	NA	316	1	121	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
archaea--NZ_BBBG01000004.1	192018	No	NA	258	0	120	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_BBBG01000005.1	143598	Yes	30606	239	15	88	Low-quality	Genome-fragment	43.17	HMM-based (lower-bound)	78.69	1.0	low-confidence Provirus
archaea--NZ_BBBG01000006.1	134628	No	NA	191	0	74	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_BBBY01000034.1	13393	No	NA	19	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_BBBZ01000006.1	104432	No	NA	135	0	79	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_BBCL01000012.1	51837	No	NA	53	0	27	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_JXCG01000005.1	3693	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LJCQ01000308.1	5257	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LJCQ01000301.1	4754	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LJCQ01000057.1	3837	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LJCQ01000063.1	13790	No	NA	9	0	7	Low-quality	Genome-fragment	4.63	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
archaea--NZ_LJCQ01000147.1	13339	No	NA	15	0	11	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LJCQ01000159.1	12699	No	NA	16	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LJCQ01000408.1	10905	No	NA	16	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LJCQ01000243.1	10197	No	NA	10	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LJCQ01000155.1	9176	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LJCQ01000206.1	9125	No	NA	9	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LJCQ01000260.1	7324	No	NA	9	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LKBH01000013.1	4156	No	NA	5	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LKBH01000036.1	5825	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LKBH01000065.1	55811	No	NA	66	0	49	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LKBG01000011.1	5421	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LKBG01000167.1	14379	No	NA	16	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LKBG01000227.1	13046	No	NA	14	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LKBG01000269.1	7413	No	NA	10	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LIXN01000001.1	103619	No	NA	107	0	78	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LKIR01000126.1	128254	No	NA	135	2	83	Medium-quality	Genome-fragment	89.83	HMM-based (lower-bound)	0.0	1.0	
archaea--NZ_LKIR01000048.1	13936	No	NA	18	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LKIR01000099.1	7543	No	NA	9	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LOPV01000045.1	34510	No	NA	34	0	20	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LOPV01000176.1	4643	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LOPV01000237.1	12236	No	NA	16	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LOPV01000257.1	24943	No	NA	25	0	18	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LOPV01000368.1	19585	No	NA	26	0	14	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LOPV01000461.1	3316	No	NA	5	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LOPV01000474.1	4648	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LOPV01000492.1	19038	No	NA	18	0	13	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LOPV01000525.1	3944	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LOPV01000541.1	4857	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LOPV01000571.1	4758	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LOPV01000715.1	6195	No	NA	11	0	0	Medium-quality	Genome-fragment	65.24	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
archaea--NZ_LOPW02000005.1	294353	No	NA	310	0	218	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LOPU01000011.1	123969	No	NA	127	0	76	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LOPU01000018.1	901870	No	NA	949	2	611	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
archaea--NZ_LOPS01000020.1	34487	No	NA	44	0	33	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LOEP01000042.1	20981	No	NA	28	0	26	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LKCV01000016.1	22873	No	NA	25	0	17	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LKCV01000045.1	16988	No	NA	19	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LKCV01000127.1	7074	No	NA	6	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LKCV01000128.1	3375	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LKCV01000397.1	3000	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LKCV01000402.1	3601	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LKCV01000405.1	3761	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LKCV01000424.1	3485	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LKCV01000441.1	3876	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LLYW01000015.1	48905	No	NA	46	0	31	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_CP012200.1	1961221	No	NA	2150	3	1490	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
archaea--NZ_LN831303.1	349522	No	NA	352	0	129	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LPRF01000007.1	54825	No	NA	65	1	43	Low-quality	Genome-fragment	24.53	HMM-based (lower-bound)	0.0	1.0	low-confidence ITR
archaea--NZ_LPRG01000001.1	136247	No	NA	121	0	77	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LPRG01000010.1	107707	No	NA	119	1	79	Low-quality	Genome-fragment	48.19	HMM-based (lower-bound)	0.0	1.0	
archaea--NZ_LPRW01000007.1	64575	No	NA	69	1	37	Low-quality	Genome-fragment	5.19	HMM-based (lower-bound)	0.0	1.0	
archaea--NZ_LPRY01000006.1	503533	Yes	30602	618	4	347	Low-quality	Genome-fragment	26.33	HMM-based (lower-bound)	93.92	1.0	low-confidence Provirus
archaea--NZ_LPSB01000004.1	321744	No	NA	354	2	229	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
archaea--NZ_LPSC01000023.1	26408	No	NA	29	0	19	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LPSC01000005.1	380669	No	NA	403	2	256	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
archaea--NZ_LPSI01000011.1	15700	No	NA	16	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_BCNX01000006.1	523134	No	NA	534	0	400	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LWHG01000021.1	1049977	No	NA	1152	1	747	Low-quality	Genome-fragment	49.14	HMM-based (lower-bound)	0.0	1.0	
archaea--NZ_LWMT01000065.1	5152	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LWMT01000080.1	4174	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LWMT01000149.1	22426	No	NA	21	0	15	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LWMT01000255.1	40916	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LWMU01000011.1	55935	No	NA	54	0	38	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LWMU01000041.1	45270	No	NA	48	0	29	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LWMW01000011.1	70241	No	NA	77	0	57	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LWMW01000022.1	66407	No	NA	56	0	37	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LWMW01000086.1	45183	No	NA	43	0	22	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LWMW01000132.1	12326	No	NA	11	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LWMV01000030.1	4951	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LWMV01000046.1	3759	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LWMV01000062.1	3014	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LWMV01000083.1	31992	No	NA	31	0	20	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LWMV01000115.1	30840	No	NA	35	0	23	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LCTF01000042.1	17207	No	NA	22	0	15	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LCTF01000043.1	15873	No	NA	15	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LCTF01000044.1	15410	No	NA	16	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MEIH01000006.1	8684	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MEIH01000023.1	30129	No	NA	32	0	18	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MEIH01000038.1	29729	No	NA	32	0	19	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MEIH01000121.1	3133	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MEIH01000122.1	8786	No	NA	13	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MEIH01000181.1	5466	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MEIH01000187.1	4980	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MEIH01000313.1	5628	No	NA	10	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MEIH01000336.1	7740	No	NA	11	0	2	Low-quality	Genome-fragment	13.67	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
archaea--NZ_MEIH01000340.1	4400	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MEIH01000359.1	17930	No	NA	16	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LZPM01000018.1	312207	No	NA	308	0	208	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LZPK01000157.1	22811	No	NA	21	0	11	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LZPK01000189.1	10632	No	NA	10	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LZPK01000268.1	3106	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LZPK01000319.1	7343	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MAIF01000102.1	12119	No	NA	11	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MAIF01000132.1	15097	No	NA	18	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MAIE01000047.1	13975	No	NA	25	0	22	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MAIE01000109.1	10503	No	NA	14	0	11	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_JRWK01000001.1	211970	No	NA	205	1	152	High-quality	High-quality	96.18	HMM-based (lower-bound)	0.0	1.0	
archaea--NZ_MASN01000029.1	193417	No	NA	182	0	114	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MASN01000048.1	91280	No	NA	101	0	18	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_JWTK01000002.1	678346	No	NA	681	0	486	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LCWN02000050.1	16165	No	NA	18	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LCWN02000059.1	12974	No	NA	18	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_LCWN02000099.1	6116	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_CP015363.1	1826943	No	NA	1835	2	1181	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
archaea--NZ_NEDJ01000124.1	4777	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NEDJ01000013.1	59928	No	NA	54	0	37	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NEDJ01000065.1	18207	No	NA	18	0	11	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NEDJ01000087.1	12581	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NEWI01000026.1	26202	No	NA	25	0	16	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NEWI01000032.1	25410	No	NA	19	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NEWI01000036.1	24752	No	NA	20	0	10	Low-quality	Genome-fragment	16.86	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
archaea--NZ_NEWI01000079.1	14647	No	NA	13	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NEWJ01000027.1	35196	No	NA	36	0	27	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NEWJ01000007.1	65094	No	NA	69	0	31	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MRZU01000002.1	218171	No	NA	218	0	175	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MRCT01000011.1	20802	No	NA	34	0	25	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MRCT01000134.1	4916	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MRCT01000167.1	3573	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MRCT01000184.1	3151	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MRCT01000025.1	15411	No	NA	8	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MRCT01000074.1	9193	No	NA	12	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MRCT01000085.1	8352	No	NA	7	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MJCD01000018.1	46656	No	NA	47	1	9	Medium-quality	Genome-fragment	78.53	HMM-based (lower-bound)	0.0	1.0	
archaea--NZ_MJCD01000021.1	32098	No	NA	35	0	20	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MJCD01000003.1	308038	No	NA	295	0	193	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MJCD01000030.1	15558	No	NA	16	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MJCD01000034.1	12339	No	NA	13	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MJCD01000035.1	11171	No	NA	12	0	6	Low-quality	Genome-fragment	19.5	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
archaea--NZ_MJCD01000037.1	8632	No	NA	10	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MJCD01000009.1	120557	No	NA	104	0	78	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_MKFG01000034.1	18439	No	NA	19	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_CP020360.1	2000000	Yes	30354	2154	16	1264	Medium-quality	Genome-fragment	53.23	HMM-based (lower-bound)	98.48	1.0	low-confidence Provirus
archaea--NZ_CP020361.1	2000000	Yes	30354	2107	16	1211	Medium-quality	Genome-fragment	53.23	HMM-based (lower-bound)	98.48	1.0	low-confidence Provirus
archaea--NZ_CP020362.1	2000000	Yes	30354	2155	16	1228	Medium-quality	Genome-fragment	53.23	HMM-based (lower-bound)	98.48	1.0	low-confidence Provirus
archaea--NZ_MBKP01000052.1	9215	No	NA	8	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NHOW01000072.1	76289	No	NA	77	0	51	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NHOW01000192.1	10928	No	NA	14	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NHOW01000207.1	13207	No	NA	8	0	3	Low-quality	Genome-fragment	23.26	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
archaea--NZ_NHOW01000008.1	27602	No	NA	21	0	16	Low-quality	Genome-fragment	13.53	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
archaea--NZ_NHOW01000097.1	22162	No	NA	20	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NHOW01000088.1	6585	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NHOW01000006.1	4174	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NHOV01000325.1	3196	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NHOV01000308.1	8138	No	NA	8	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NHOV01000895.1	22905	No	NA	23	0	13	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NHOV01000037.1	8195	No	NA	8	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NHOV01000382.1	5129	No	NA	10	0	1	Low-quality	Genome-fragment	31.74	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
archaea--NZ_NHOV01000416.1	4096	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NHOV01000880.1	6680	No	NA	7	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NHOV01000367.1	3185	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NHOV01000876.1	4096	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NHOV01000935.1	3623	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
archaea--NZ_NHOV01000552.1	3014	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
