contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
NC_047883.1	41730	No	NA	51	44	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_042075.1	87575	No	NA	135	115	0	High-quality	High-quality	96.34	AAI-based (high-confidence)	0.0	1.0	
NC_042076.1	90092	No	NA	141	119	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_042077.1	166002	No	NA	267	257	0	High-quality	High-quality	96.88	AAI-based (high-confidence)	0.0	1.0	
NC_042078.1	168112	No	NA	267	258	0	High-quality	High-quality	98.48	AAI-based (high-confidence)	0.0	1.0	
NC_047884.1	121986	No	NA	188	160	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.12	
NC_047885.1	120622	No	NA	182	147	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.13	
NC_049416.1	29953	No	NA	51	49	0	High-quality	High-quality	97.29	AAI-based (high-confidence)	0.0	1.0	
NC_049417.1	29203	No	NA	51	49	0	High-quality	High-quality	94.84	AAI-based (high-confidence)	0.0	1.0	
NC_049418.1	30072	No	NA	52	49	0	High-quality	High-quality	97.67	AAI-based (high-confidence)	0.0	1.0	
NC_049419.1	30945	No	NA	53	50	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_049420.1	29557	No	NA	53	51	0	High-quality	High-quality	96.0	AAI-based (high-confidence)	0.0	1.0	
NC_049421.1	29668	No	NA	53	51	0	High-quality	High-quality	96.36	AAI-based (high-confidence)	0.0	1.0	
NC_049422.1	30339	No	NA	52	49	0	High-quality	High-quality	98.53	AAI-based (high-confidence)	0.0	1.0	
NC_049423.1	31049	No	NA	53	50	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_049424.1	30247	No	NA	51	47	0	High-quality	High-quality	98.21	AAI-based (high-confidence)	0.0	1.0	
NC_054983.1	40955	No	NA	63	51	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_042079.1	66291	No	NA	94	88	0	High-quality	High-quality	99.68	AAI-based (high-confidence)	0.0	1.0	
NC_042080.1	66789	No	NA	95	88	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_048676.1	65847	No	NA	92	83	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_042081.1	279696	No	NA	356	121	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_047886.1	40142	No	NA	49	43	0	High-quality	High-quality	99.95	AAI-based (high-confidence)	0.0	1.0	
NC_047887.1	106185	No	NA	143	78	0	High-quality	High-quality	95.07	AAI-based (high-confidence)	0.0	1.0	
NC_047888.1	40657	No	NA	46	25	0	High-quality	High-quality	98.45	AAI-based (high-confidence)	0.0	1.0	
NC_055732.1	66251	No	NA	88	64	0	High-quality	High-quality	98.92	AAI-based (high-confidence)	0.0	1.0	
NC_042082.1	96542	No	NA	148	32	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_054422.1	43891	No	NA	61	54	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047889.1	44784	No	NA	57	47	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_047890.1	42686	No	NA	49	28	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_042083.1	16523	No	NA	33	2	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_042084.1	44829	No	NA	77	57	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047891.1	54867	No	NA	100	59	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047892.1	77354	No	NA	101	72	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_054452.1	43779	No	NA	62	54	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_054778.1	47409	No	NA	66	64	0	High-quality	High-quality	94.58	AAI-based (high-confidence)	0.0	1.0	
NC_054782.1	52879	No	NA	90	86	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_054449.1	43886	No	NA	70	58	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_054429.1	43940	No	NA	61	53	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_042085.1	67383	No	NA	88	39	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_042086.1	67743	No	NA	85	41	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_042087.1	66392	No	NA	85	40	0	High-quality	High-quality	98.61	AAI-based (high-confidence)	0.0	1.0	
NC_042088.1	44408	No	NA	68	39	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_042089.1	42475	No	NA	61	35	0	High-quality	High-quality	97.25	AAI-based (high-confidence)	0.0	1.0	
NC_052981.1	59128	No	NA	67	47	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_042090.1	104329	No	NA	137	67	1	High-quality	High-quality	99.96	AAI-based (high-confidence)	0.0	1.0	
NC_047893.1	45814	No	NA	72	57	0	High-quality	High-quality	99.19	AAI-based (high-confidence)	0.0	1.0	
NC_054970.1	70211	No	NA	77	49	0	High-quality	High-quality	98.71	AAI-based (high-confidence)	0.0	1.0	
NC_042091.1	112225	No	NA	166	36	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_042092.1	67498	No	NA	91	46	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047894.1	47868	No	NA	46	32	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_044940.1	48659	No	NA	76	52	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_047895.1	39919	No	NA	53	47	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_042093.1	111103	No	NA	156	92	0	High-quality	High-quality	98.0	AAI-based (high-confidence)	0.0	1.0	
NC_047896.1	41567	No	NA	50	42	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_049427.1	158639	No	NA	209	189	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_054677.1	48803	No	NA	73	64	0	High-quality	High-quality	98.41	AAI-based (high-confidence)	0.0	1.0	
NC_047897.1	78891	No	NA	132	50	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_047898.1	50316	No	NA	82	70	0	High-quality	High-quality	99.48	AAI-based (high-confidence)	0.0	1.0	
NC_047899.1	44895	No	NA	57	44	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_055733.1	221116	No	NA	331	171	0	High-quality	High-quality	98.18	AAI-based (high-confidence)	0.0	1.0	
NC_048682.1	145759	No	NA	248	162	1	High-quality	High-quality	99.74	AAI-based (high-confidence)	0.0	1.0	
NC_048684.1	45221	No	NA	60	9	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_048685.1	45177	No	NA	62	11	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_048686.1	46094	No	NA	61	11	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_055052.1	6945	No	NA	12	3	0	Medium-quality	Genome-fragment	83.57	AAI-based (high-confidence)	0.0	1.0	
NC_047900.1	159631	No	NA	207	171	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047901.1	157281	No	NA	204	171	0	High-quality	High-quality	99.63	AAI-based (high-confidence)	0.0	1.0	
NC_049428.1	161502	No	NA	211	191	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_042347.1	23219	No	NA	37	2	0	Medium-quality	Genome-fragment	56.27	HMM-based (lower-bound)	0.0	1.0	low-confidence ITR
NC_048687.1	47820	No	NA	74	30	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047902.1	87196	No	NA	118	29	1	High-quality	High-quality	99.98	AAI-based (high-confidence)	0.0	1.0	
NC_047903.1	44603	No	NA	53	35	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047904.1	42551	No	NA	56	24	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047905.1	41872	No	NA	54	25	0	Medium-quality	Genome-fragment	89.84	AAI-based (medium-confidence)	0.0	1.0	
NC_054662.1	49299	No	NA	76	58	1	High-quality	High-quality	97.01	AAI-based (high-confidence)	0.0	1.0	
NC_047906.1	42890	No	NA	59	23	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_042094.1	128241	No	NA	186	78	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.12	
NC_042095.1	128602	No	NA	185	79	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.09	
NC_042096.1	84916	No	NA	120	106	0	High-quality	High-quality	93.12	AAI-based (high-confidence)	0.0	1.0	
NC_042097.1	87609	No	NA	122	108	0	High-quality	High-quality	96.06	AAI-based (high-confidence)	0.0	1.0	
NC_042098.1	272458	No	NA	319	134	0	High-quality	High-quality	98.02	AAI-based (high-confidence)	0.0	1.0	
NC_047907.1	50249	No	NA	78	69	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_055049.1	45621	No	NA	61	51	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_048681.1	38576	No	NA	52	48	0	High-quality	High-quality	91.79	AAI-based (high-confidence)	0.0	1.0	
NC_055047.1	45780	No	NA	60	52	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_055046.1	44823	No	NA	72	61	0	High-quality	High-quality	98.52	AAI-based (high-confidence)	0.0	1.0	
NC_055048.1	45878	No	NA	65	58	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_042099.1	41593	No	NA	65	31	0	High-quality	High-quality	98.99	AAI-based (high-confidence)	0.0	1.0	
NC_055737.1	167849	No	NA	279	182	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_055038.1	45111	No	NA	64	58	0	High-quality	High-quality	99.07	AAI-based (high-confidence)	0.0	1.0	
NC_047908.1	40945	No	NA	49	46	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_048694.1	170764	No	NA	292	236	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_042100.1	237722	No	NA	214	89	3	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_047909.1	61716	No	NA	97	34	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047910.1	49573	No	NA	75	20	0	High-quality	High-quality	97.57	AAI-based (high-confidence)	0.0	1.0	
NC_047911.1	48211	No	NA	65	21	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047912.1	34075	No	NA	42	23	1	High-quality	High-quality	97.08	AAI-based (high-confidence)	0.0	1.0	
NC_047913.1	36636	No	NA	52	13	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047914.1	54286	No	NA	85	24	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047915.1	54725	No	NA	88	20	2	High-quality	High-quality	99.57	AAI-based (high-confidence)	0.0	1.0	
NC_047916.1	58391	No	NA	88	34	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_048688.1	39485	No	NA	64	46	0	High-quality	High-quality	98.7	AAI-based (high-confidence)	0.0	1.0	
NC_054984.1	41131	No	NA	58	37	1	High-quality	High-quality	97.35	AAI-based (high-confidence)	0.0	1.0	
NC_048692.1	42276	No	NA	63	46	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_048693.1	39778	No	NA	59	46	0	High-quality	High-quality	99.36	AAI-based (high-confidence)	0.0	1.0	
NC_048689.1	40611	No	NA	68	44	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_048690.1	40035	No	NA	63	47	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_048691.1	37880	No	NA	58	44	0	High-quality	High-quality	94.66	AAI-based (high-confidence)	0.0	1.0	
NC_042101.1	41489	No	NA	67	49	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047917.1	45495	No	NA	50	38	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_047918.1	81076	No	NA	118	45	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_048698.1	41820	No	NA	54	30	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047919.1	17603	No	NA	19	16	0	High-quality	High-quality	98.35	AAI-based (high-confidence)	0.0	1.0	
NC_054792.1	51509	No	NA	72	54	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_055707.1	46305	No	NA	74	63	0	High-quality	High-quality	96.58	AAI-based (high-confidence)	0.0	1.0	
NC_054788.1	50013	No	NA	75	62	0	High-quality	High-quality	96.24	AAI-based (high-confidence)	0.0	1.0	
NC_047920.1	44349	No	NA	55	42	0	High-quality	High-quality	99.65	AAI-based (high-confidence)	0.0	1.0	
NC_054899.1	168403	No	NA	265	257	0	High-quality	High-quality	98.86	AAI-based (high-confidence)	0.0	1.0	
NC_047921.1	76889	No	NA	104	71	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_048207.1	75687	No	NA	101	71	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_042102.1	45909	No	NA	67	39	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_051693.1	57159	No	NA	97	86	0	High-quality	High-quality	99.03	AAI-based (high-confidence)	0.0	1.0	
NC_051725.1	50832	No	NA	81	44	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047922.1	40923	No	NA	51	42	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_042103.1	45936	No	NA	69	39	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_048697.1	74895	No	NA	96	46	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_042104.1	41651	No	NA	47	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_054914.1	167076	No	NA	267	256	0	High-quality	High-quality	97.52	AAI-based (high-confidence)	0.0	1.0	
NC_047923.1	39482	No	NA	49	48	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_052987.1	59214	No	NA	79	54	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_048695.1	76008	No	NA	101	69	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_055738.1	67527	No	NA	90	67	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_048696.1	68869	No	NA	100	47	0	High-quality	High-quality	99.54	AAI-based (high-confidence)	0.0	1.0	
NC_042105.1	127084	No	NA	212	95	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.02	
NC_042106.1	56341	No	NA	86	44	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047924.1	141124	No	NA	182	72	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047925.1	79221	No	NA	127	46	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047926.1	139450	No	NA	180	83	0	High-quality	High-quality	98.96	AAI-based (high-confidence)	0.0	1.0	
NC_047927.1	38823	No	NA	46	44	0	High-quality	High-quality	97.7	AAI-based (high-confidence)	0.0	1.0	
NC_042107.1	45058	No	NA	73	45	0	High-quality	High-quality	99.55	AAI-based (high-confidence)	0.0	1.0	
NC_052411.1	51793	No	NA	83	77	0	High-quality	High-quality	99.76	AAI-based (high-confidence)	0.0	1.0	
NC_042108.1	58842	No	NA	86	52	0	High-quality	High-quality	99.66	AAI-based (high-confidence)	0.0	1.0	
NC_051660.1	57036	No	NA	101	83	0	High-quality	High-quality	98.96	AAI-based (high-confidence)	0.0	1.0	
NC_052454.1	52034	No	NA	85	80	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_042109.1	40366	No	NA	60	47	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_042110.1	41934	No	NA	62	54	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_042111.1	41525	No	NA	62	57	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_043410.1	9578	No	NA	10	7	0	Low-quality	Genome-fragment	6.89	AAI-based (high-confidence)	0.0	1.0	low-confidence ITR
NC_038859.1	2580	No	NA	1	1	0	Low-quality	Genome-fragment	1.67	AAI-based (high-confidence)	0.0	1.0	
NC_038860.1	2580	No	NA	1	1	0	Low-quality	Genome-fragment	1.66	AAI-based (high-confidence)	0.0	1.0	
NC_038861.1	28586	No	NA	7	6	0	High-quality	High-quality	99.9	AAI-based (high-confidence)	0.0	1.0	
NC_042112.1	132454	No	NA	177	83	0	High-quality	High-quality	98.08	AAI-based (high-confidence)	0.0	1.0	
NC_043411.1	2218	No	NA	2	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
NC_038862.1	5873	No	NA	2	1	0	Medium-quality	Genome-fragment	52.1	AAI-based (high-confidence)	0.0	1.0	
NC_038863.1	3969	No	NA	1	1	0	Low-quality	Genome-fragment	33.16	AAI-based (medium-confidence)	0.0	1.0	
NC_038864.1	762	No	NA	1	1	0	Low-quality	Genome-fragment	9.07	AAI-based (high-confidence)	0.0	1.0	
NC_038865.1	1313	No	NA	1	1	0	Low-quality	Genome-fragment	15.96	AAI-based (high-confidence)	0.0	1.0	
NC_043412.1	3035	No	NA	3	3	0	Low-quality	Genome-fragment	34.3	HMM-based (lower-bound)	0.0	1.0	
NC_038866.1	615	No	NA	1	1	0	Low-quality	Genome-fragment	9.81	AAI-based (high-confidence)	0.0	1.0	
NC_038867.1	681	No	NA	1	1	0	Low-quality	Genome-fragment	10.64	AAI-based (medium-confidence)	0.0	1.0	
NC_043413.1	3249	No	NA	4	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_043414.1	3313	No	NA	2	1	0	High-quality	High-quality	93.91	AAI-based (high-confidence)	0.0	1.0	
NC_043415.1	3847	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_043416.1	2756	No	NA	2	2	0	Low-quality	Genome-fragment	41.65	AAI-based (high-confidence)	0.0	1.0	
NC_038868.1	2108	No	NA	3	1	0	Low-quality	Genome-fragment	1.62	AAI-based (high-confidence)	0.0	1.0	
NC_038869.1	3579	No	NA	1	0	0	Medium-quality	Genome-fragment	55.87	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_038870.1	2817	No	NA	1	0	0	Low-quality	Genome-fragment	43.97	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_038872.1	3560	No	NA	1	1	0	Low-quality	Genome-fragment	27.87	AAI-based (high-confidence)	0.0	1.0	
NC_038873.1	3159	No	NA	1	0	0	Low-quality	Genome-fragment	25.0	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_038871.1	3006	No	NA	2	1	0	Low-quality	Genome-fragment	23.82	AAI-based (high-confidence)	0.0	1.0	
NC_038874.1	2863	No	NA	1	1	0	Low-quality	Genome-fragment	22.65	AAI-based (high-confidence)	0.0	1.0	
NC_043417.1	4605	No	NA	5	2	0	Low-quality	Genome-fragment	27.56	AAI-based (medium-confidence)	0.0	1.0	
NC_038875.1	2755	No	NA	3	3	0	Medium-quality	Genome-fragment	52.63	AAI-based (high-confidence)	0.0	1.0	
NC_038876.1	2753	No	NA	3	3	0	Medium-quality	Genome-fragment	55.19	AAI-based (high-confidence)	0.0	1.0	
NC_038877.1	2804	No	NA	5	4	0	Medium-quality	Genome-fragment	53.29	AAI-based (high-confidence)	0.0	1.0	
NC_038879.1	2778	No	NA	4	4	0	Medium-quality	Genome-fragment	55.82	AAI-based (high-confidence)	0.0	1.0	
NC_043418.1	2765	No	NA	4	3	0	Medium-quality	Genome-fragment	55.44	AAI-based (high-confidence)	0.0	1.0	
NC_038881.1	2747	No	NA	5	5	0	Medium-quality	Genome-fragment	52.57	AAI-based (high-confidence)	0.0	1.0	
NC_038884.1	2748	No	NA	5	4	0	Medium-quality	Genome-fragment	54.9	AAI-based (high-confidence)	0.0	1.0	
NC_038885.1	2740	No	NA	3	2	0	Medium-quality	Genome-fragment	56.92	AAI-based (high-confidence)	0.0	1.0	
NC_038886.1	2639	No	NA	2	2	0	Low-quality	Genome-fragment	48.3	AAI-based (high-confidence)	0.0	1.0	
NC_038887.1	2659	No	NA	3	3	0	Medium-quality	Genome-fragment	51.63	AAI-based (high-confidence)	0.0	1.0	
NC_038888.1	2755	No	NA	3	3	0	Medium-quality	Genome-fragment	54.99	AAI-based (high-confidence)	0.0	1.0	
NC_038890.1	2622	No	NA	4	3	0	Medium-quality	Genome-fragment	50.86	AAI-based (high-confidence)	0.0	1.0	
NC_038893.1	2634	No	NA	3	3	0	Medium-quality	Genome-fragment	51.13	AAI-based (high-confidence)	0.0	1.0	
NC_038894.1	2781	No	NA	3	3	0	Medium-quality	Genome-fragment	55.57	AAI-based (high-confidence)	0.0	1.0	
NC_038896.1	2745	No	NA	4	4	0	Medium-quality	Genome-fragment	56.31	AAI-based (high-confidence)	0.0	1.0	
NC_038897.1	2756	No	NA	5	5	0	Medium-quality	Genome-fragment	52.16	AAI-based (high-confidence)	0.0	1.0	
NC_038899.1	2769	No	NA	4	4	0	Medium-quality	Genome-fragment	55.16	AAI-based (high-confidence)	0.0	1.0	
NC_038901.1	2764	No	NA	4	4	0	Medium-quality	Genome-fragment	55.19	AAI-based (high-confidence)	0.0	1.0	
NC_043419.1	584	No	NA	1	1	0	Low-quality	Genome-fragment	9.86	AAI-based (high-confidence)	0.0	1.0	
NC_038889.1	7852	No	NA	6	6	0	High-quality	High-quality	99.24	AAI-based (high-confidence)	0.0	1.0	
NC_038914.1	7324	No	NA	6	6	0	High-quality	High-quality	98.01	AAI-based (high-confidence)	0.0	1.0	
NC_038916.1	1920	No	NA	1	1	0	Medium-quality	Genome-fragment	52.07	AAI-based (high-confidence)	0.0	1.0	
NC_038915.1	1757	No	NA	1	1	0	Low-quality	Genome-fragment	47.65	AAI-based (high-confidence)	0.0	1.0	
NC_042113.1	93848	No	NA	174	164	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_038918.1	1744	No	NA	1	1	0	Low-quality	Genome-fragment	46.33	AAI-based (high-confidence)	0.0	1.0	
NC_038917.1	1567	No	NA	1	0	0	Low-quality	Genome-fragment	41.45	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
NC_038919.1	2362	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_038920.1	9283	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_043420.1	1777	No	NA	1	1	0	Low-quality	Genome-fragment	16.1	HMM-based (lower-bound)	0.0	1.0	
NC_043421.1	1603	No	NA	1	1	0	Low-quality	Genome-fragment	14.52	HMM-based (lower-bound)	0.0	1.0	
NC_043422.1	1646	No	NA	1	1	0	Low-quality	Genome-fragment	14.91	HMM-based (lower-bound)	0.0	1.0	
NC_043423.1	1832	No	NA	1	1	0	Low-quality	Genome-fragment	16.59	HMM-based (lower-bound)	0.0	1.0	
NC_043424.1	4607	No	NA	1	1	0	Low-quality	Genome-fragment	45.8	AAI-based (high-confidence)	0.0	1.0	
NC_043425.1	1479	No	NA	2	1	0	Low-quality	Genome-fragment	13.4	HMM-based (lower-bound)	0.0	1.0	
NC_038921.1	1686	No	NA	3	1	0	Low-quality	Genome-fragment	1.11	AAI-based (high-confidence)	0.0	1.0	
NC_038922.1	2428	No	NA	2	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	low-confidence DTR
NC_038923.1	2473	No	NA	2	1	0	Low-quality	Genome-fragment	29.67	AAI-based (high-confidence)	0.0	1.0	
NC_043426.1	1329	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_043428.1	1353	No	NA	1	1	0	High-quality	High-quality	99.8	AAI-based (high-confidence)	0.0	1.0	
NC_043429.1	1351	No	NA	2	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_038924.1	1367	No	NA	2	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_038891.1	1358	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_038925.1	1348	No	NA	1	1	0	High-quality	High-quality	99.66	AAI-based (high-confidence)	0.0	1.0	
NC_038926.1	1350	No	NA	1	1	0	High-quality	High-quality	99.58	AAI-based (high-confidence)	0.0	1.0	
NC_038927.1	1305	No	NA	1	1	0	Low-quality	Genome-fragment	28.57	AAI-based (high-confidence)	0.0	1.0	
NC_038929.1	5228	No	NA	3	2	0	High-quality	High-quality	98.53	AAI-based (high-confidence)	0.0	1.0	
NC_038930.1	5109	No	NA	2	2	0	High-quality	High-quality	99.43	AAI-based (high-confidence)	0.0	1.0	
NC_038931.1	13669	No	NA	28	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_043430.1	1221	No	NA	1	1	0	High-quality	High-quality	99.42	AAI-based (high-confidence)	0.0	1.0	
NC_038932.1	3065	No	NA	4	3	0	Low-quality	Genome-fragment	27.37	AAI-based (medium-confidence)	0.0	1.0	
NC_038933.1	1468	No	NA	2	1	0	Low-quality	Genome-fragment	1.13	HMM-based (lower-bound)	0.0	1.0	
NC_042114.1	19741	No	NA	29	10	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_042115.1	58139	No	NA	81	46	1	High-quality	High-quality	98.67	AAI-based (high-confidence)	0.0	1.0	
NC_043431.1	955	No	NA	1	1	0	Low-quality	Genome-fragment	7.72	AAI-based (high-confidence)	0.0	1.0	
NC_039230.1	14904	No	NA	6	6	0	High-quality	High-quality	97.14	AAI-based (high-confidence)	0.0	1.0	
NC_038934.1	2336	No	NA	2	1	0	Low-quality	Genome-fragment	13.72	AAI-based (high-confidence)	0.0	1.0	
NC_038935.1	1874	No	NA	2	0	0	Low-quality	Genome-fragment	11.0	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_038936.1	1334	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_039231.1	13373	No	NA	8	2	0	High-quality	High-quality	99.46	AAI-based (high-confidence)	0.0	1.0	
NC_038937.1	549	No	NA	1	1	0	Low-quality	Genome-fragment	0.32	AAI-based (high-confidence)	0.0	1.0	
NC_047928.1	11648	No	NA	17	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_048653.1	76041	No	NA	95	49	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_048654.1	76621	No	NA	96	46	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_048655.1	59097	No	NA	73	66	0	Medium-quality	Genome-fragment	82.34	AAI-based (high-confidence)	0.0	1.0	
