## Contig_id	Nb genes contigs	Fragment	Nb genes	Category	Nb phage hallmark genes	Phage gene enrichment sig	Non-Caudovirales phage gene enrichment sig	Pfam depletion sig	Uncharacterized enrichment sig	Strand switch depletion sig	Short genes enrichment sig	assembly
9--VIRSorter_virus--NC_028791_1--fragment_10	13	VIRSorter_virus--NC_028791_1--fragment_10	13	2		2.02780185795812						9
9--VIRSorter_virus--NC_028799_1--fragment_8	4	VIRSorter_virus--NC_028799_1--fragment_8	4	2		2.41997561194402						9
9--VIRSorter_virus--NC_028842_1--fragment_7	9	VIRSorter_virus--NC_028842_1--fragment_7	9	2		3.99401855102133						9
9--VIRSorter_virus--NC_028874_1--fragment_1	9	VIRSorter_virus--NC_028874_1--fragment_1	9	2		3.99401855102133						9
9--VIRSorter_virus--NC_028874_1--fragment_12	12	VIRSorter_virus--NC_028874_1--fragment_12	12	2		6.48177558544843						9
9--VIRSorter_virus--NC_028889_1--fragment_10	8	VIRSorter_virus--NC_028889_1--fragment_10	8	2		2.39002161753016						9
9--VIRSorter_virus--NC_028889_1--fragment_15	6	VIRSorter_virus--NC_028889_1--fragment_15	6	2		3.62996341791604						9
9--VIRSorter_virus--NC_028889_1--fragment_9	4	VIRSorter_virus--NC_028889_1--fragment_9	4	2		2.41997561194402						9
9--VIRSorter_virus--NC_028903_1--fragment_13	10	VIRSorter_virus--NC_028903_1--fragment_13	10	2		6.04993902986006						9
9--VIRSorter_virus--NC_028903_1--fragment_14	12	VIRSorter_virus--NC_028903_1--fragment_14	12	2		6.48177558544843						9
9--VIRSorter_virus--NC_028903_1--fragment_17	7	VIRSorter_virus--NC_028903_1--fragment_17	7	2		4.23495732090204						9
9--VIRSorter_virus--NC_028904_1--fragment_9	8	VIRSorter_virus--NC_028904_1--fragment_9	8	2		3.43825934765294						9
9--VIRSorter_virus--NC_028955_1--fragment_30	5	VIRSorter_virus--NC_028955_1--fragment_30	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_029003_2--fragment_6	10	VIRSorter_virus--NC_029003_2--fragment_6	10	2		3.40292306841956						9
9--VIRSorter_virus--NC_029013_1--fragment_12	8	VIRSorter_virus--NC_029013_1--fragment_12	8	2		4.83995122388805						9
9--VIRSorter_virus--NC_029013_1--fragment_36	5	VIRSorter_virus--NC_029013_1--fragment_36	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_029059_1--fragment_7	4	VIRSorter_virus--NC_029059_1--fragment_7	4	2		2.41997561194402						9
9--VIRSorter_virus--NC_030903_1--fragment_15	5	VIRSorter_virus--NC_030903_1--fragment_15	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_031012_1--fragment_5	15	VIRSorter_virus--NC_031012_1--fragment_5	15	2		gene_2-gene_15:7.14769534707016						9
9--VIRSorter_virus--NC_031022_1--fragment_18	5	VIRSorter_virus--NC_031022_1--fragment_18	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_031022_1--fragment_23	6	VIRSorter_virus--NC_031022_1--fragment_23	6	2		3.62996341791604						9
9--VIRSorter_virus--NC_031030_1--fragment_18	8	VIRSorter_virus--NC_031030_1--fragment_18	8	2		4.83995122388805						9
9--VIRSorter_virus--NC_031030_1--fragment_19	5	VIRSorter_virus--NC_031030_1--fragment_19	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_031030_1--fragment_2	12	VIRSorter_virus--NC_031030_1--fragment_2	12	2		4.90977151421233						9
9--VIRSorter_virus--NC_031049_1--fragment_27	5	VIRSorter_virus--NC_031049_1--fragment_27	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_031049_1--fragment_31	14	VIRSorter_virus--NC_031049_1--fragment_31	14	2		4.35069969340645						9
9--VIRSorter_virus--NC_031257_1--fragment_11	9	VIRSorter_virus--NC_031257_1--fragment_11	9	2		3.99401855102133						9
9--VIRSorter_virus--NC_031257_1--fragment_8	11	VIRSorter_virus--NC_031257_1--fragment_8	11	2		3.44679839843149						9
9--VIRSorter_virus--NC_031261_1--fragment_9	8	VIRSorter_virus--NC_031261_1--fragment_9	8	2		3.43825934765294						9
9--VIRSorter_virus--NC_031281_1--fragment_9	8	VIRSorter_virus--NC_031281_1--fragment_9	8	2		4.83995122388805						9
9--VIRSorter_virus--NC_031928_1--fragment_3	8	VIRSorter_virus--NC_031928_1--fragment_3	8	2		4.83995122388805						9
9--VIRSorter_virus--NC_031928_1--fragment_44	8	VIRSorter_virus--NC_031928_1--fragment_44	8	2		4.83995122388805						9
9--VIRSorter_virus--NC_031939_1--fragment_10	8	VIRSorter_virus--NC_031939_1--fragment_10	8	2		4.83995122388805						9
9--VIRSorter_virus--NC_031939_1--fragment_15	8	VIRSorter_virus--NC_031939_1--fragment_15	8	2		4.83995122388805						9
9--VIRSorter_virus--NC_034621_1--fragment_7	5	VIRSorter_virus--NC_034621_1--fragment_7	5	2			9.46496603247495					9
9--VIRSorter_virus--NC_041833_1--fragment_7	8	VIRSorter_virus--NC_041833_1--fragment_7	8	2		4.83995122388805						9
9--VIRSorter_virus--NC_041855_1--fragment_13	13	VIRSorter_virus--NC_041855_1--fragment_13	13	2		3.98691679575684					2.03619189025400	9
9--VIRSorter_virus--NC_041881_1--fragment_24	6	VIRSorter_virus--NC_041881_1--fragment_24	6	2		2.34750710623397						9
9--VIRSorter_virus--NC_041971_1--fragment_8	6	VIRSorter_virus--NC_041971_1--fragment_8	6	2		3.62996341791604						9
9--VIRSorter_virus--NC_042034_1--fragment_17	10	VIRSorter_virus--NC_042034_1--fragment_17	10	2		6.04993902986006						9
9--VIRSorter_virus--NC_042061_1--fragment_16	6	VIRSorter_virus--NC_042061_1--fragment_16	6	2		3.62996341791604						9
9--VIRSorter_virus--NC_042093_1--fragment_12	6	VIRSorter_virus--NC_042093_1--fragment_12	6	2		2.34750710623397						9
9--VIRSorter_virus--NC_042316_1--fragment_11	6	VIRSorter_virus--NC_042316_1--fragment_11	6	2		2.34750710623397						9
9--VIRSorter_virus--NC_042316_1--fragment_15	6	VIRSorter_virus--NC_042316_1--fragment_15	6	2		3.62996341791604						9
9--VIRSorter_virus--NC_042316_1--fragment_8	5	VIRSorter_virus--NC_042316_1--fragment_8	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_042317_1--fragment_6	6	VIRSorter_virus--NC_042317_1--fragment_6	6	2		3.62996341791604						9
9--VIRSorter_virus--NC_042317_1--fragment_9	11	VIRSorter_virus--NC_042317_1--fragment_9	11	2		4.64253969281424						9
9--VIRSorter_virus--NC_043027_1--fragment_25	4	VIRSorter_virus--NC_043027_1--fragment_25	4	2		2.41997561194402						9
9--VIRSorter_virus--NC_047714_1--fragment_36	7	VIRSorter_virus--NC_047714_1--fragment_36	7	2		2.88880399864882						9
9--VIRSorter_virus--NC_047732_1--fragment_9	10	VIRSorter_virus--NC_047732_1--fragment_9	10	2		6.04993902986006						9
9--VIRSorter_virus--NC_047745_1--fragment_9	4	VIRSorter_virus--NC_047745_1--fragment_9	4	2		2.41997561194402						9
9--VIRSorter_virus--NC_047754_1--fragment_1	7	VIRSorter_virus--NC_047754_1--fragment_1	7	2		4.23495732090204						9
9--VIRSorter_virus--NC_047754_1--fragment_3	9	VIRSorter_virus--NC_047754_1--fragment_3	9	2		5.44494512687405						9
9--VIRSorter_virus--NC_047770_1--fragment_12	7	VIRSorter_virus--NC_047770_1--fragment_12	7	2		4.23495732090204						9
9--VIRSorter_virus--NC_047782_1--fragment_4	7	VIRSorter_virus--NC_047782_1--fragment_4	7	2		2.88880399864882						9
9--VIRSorter_virus--NC_047784_1--fragment_12	7	VIRSorter_virus--NC_047784_1--fragment_12	7	2		2.88880399864882						9
9--VIRSorter_virus--NC_047784_1--fragment_2	12	VIRSorter_virus--NC_047784_1--fragment_2	12	2		gene_2-gene_11:2.62477181803592						9
9--VIRSorter_virus--NC_047822_1--fragment_2	4	VIRSorter_virus--NC_047822_1--fragment_2	4	2		2.41997561194402						9
9--VIRSorter_virus--NC_047825_1--fragment_8	4	VIRSorter_virus--NC_047825_1--fragment_8	4	2		2.41997561194402						9
9--VIRSorter_virus--NC_047871_1--fragment_30	5	VIRSorter_virus--NC_047871_1--fragment_30	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_047871_1--fragment_34	11	VIRSorter_virus--NC_047871_1--fragment_34	11	2		gene_1-gene_10:5.57281777514040						9
9--VIRSorter_virus--NC_047872_1--fragment_17	4	VIRSorter_virus--NC_047872_1--fragment_17	4	2		2.41997561194402						9
9--VIRSorter_virus--NC_047872_1--fragment_30	7	VIRSorter_virus--NC_047872_1--fragment_30	7	2		4.23495732090204						9
9--VIRSorter_virus--NC_047901_1--fragment_2	8	VIRSorter_virus--NC_047901_1--fragment_2	8	2		3.43825934765294						9
9--VIRSorter_virus--NC_047901_1--fragment_25	7	VIRSorter_virus--NC_047901_1--fragment_25	7	2		4.23495732090204						9
9--VIRSorter_virus--NC_047907_1--fragment_10	15	VIRSorter_virus--NC_047907_1--fragment_10	15	2		gene_2-gene_15:7.14769534707016						9
9--VIRSorter_virus--NC_047907_1--fragment_11	11	VIRSorter_virus--NC_047907_1--fragment_11	11	2		gene_1-gene_10:2.92580181369990						9
9--VIRSorter_virus--NC_047929_1--fragment_5	7	VIRSorter_virus--NC_047929_1--fragment_5	7	2		2.88880399864882						9
9--VIRSorter_virus--NC_047958_1--fragment_1	6	VIRSorter_virus--NC_047958_1--fragment_1	6	2		3.62996341791604						9
9--VIRSorter_virus--NC_048000_1--fragment_11	7	VIRSorter_virus--NC_048000_1--fragment_11	7	2		4.23495732090204						9
9--VIRSorter_virus--NC_048000_1--fragment_12	8	VIRSorter_virus--NC_048000_1--fragment_12	8	2		2.39002161753016						9
9--VIRSorter_virus--NC_048045_1--fragment_23	7	VIRSorter_virus--NC_048045_1--fragment_23	7	2		4.23495732090204						9
9--VIRSorter_virus--NC_048045_1--fragment_25	4	VIRSorter_virus--NC_048045_1--fragment_25	4	2		2.41997561194402						9
9--VIRSorter_virus--NC_048045_1--fragment_47	8	VIRSorter_virus--NC_048045_1--fragment_47	8	2		4.83995122388805						9
9--VIRSorter_virus--NC_048045_1--fragment_7	12	VIRSorter_virus--NC_048045_1--fragment_7	12	2		6.48177558544843						9
9--VIRSorter_virus--NC_048046_1--fragment_18	5	VIRSorter_virus--NC_048046_1--fragment_18	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_048046_1--fragment_78	7	VIRSorter_virus--NC_048046_1--fragment_78	7	2		4.23495732090204						9
9--VIRSorter_virus--NC_048055_1--fragment_7	7	VIRSorter_virus--NC_048055_1--fragment_7	7	2		2.88880399864882						9
9--VIRSorter_virus--NC_048110_1--fragment_18	5	VIRSorter_virus--NC_048110_1--fragment_18	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_048173_1--fragment_1	6	VIRSorter_virus--NC_048173_1--fragment_1	6	2		2.34750710623397						9
9--VIRSorter_virus--NC_048173_1--fragment_10	5	VIRSorter_virus--NC_048173_1--fragment_10	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_048173_1--fragment_28	6	VIRSorter_virus--NC_048173_1--fragment_28	6	2		3.62996341791604						9
9--VIRSorter_virus--NC_048657_1--fragment_10	7	VIRSorter_virus--NC_048657_1--fragment_10	7	2		4.23495732090204						9
9--VIRSorter_virus--NC_048657_1--fragment_4	14	VIRSorter_virus--NC_048657_1--fragment_4	14	2		7.29382338274840						9
9--VIRSorter_virus--NC_048713_1--fragment_10	6	VIRSorter_virus--NC_048713_1--fragment_10	6	2		3.62996341791604						9
9--VIRSorter_virus--NC_048732_1--fragment_6	4	VIRSorter_virus--NC_048732_1--fragment_6	4	2		2.41997561194402						9
9--VIRSorter_virus--NC_048736_1--fragment_23	8	VIRSorter_virus--NC_048736_1--fragment_23	8	2		4.83995122388805						9
9--VIRSorter_virus--NC_048736_1--fragment_29	6	VIRSorter_virus--NC_048736_1--fragment_29	6	2		3.62996341791604						9
9--VIRSorter_virus--NC_048736_1--fragment_35	6	VIRSorter_virus--NC_048736_1--fragment_35	6	2		2.34750710623397						9
9--VIRSorter_virus--NC_048818_1--fragment_12	11	VIRSorter_virus--NC_048818_1--fragment_12	11	2		6.17781167812640						9
9--VIRSorter_virus--NC_048852_1--fragment_15	6	VIRSorter_virus--NC_048852_1--fragment_15	6	2		2.34750710623397						9
9--VIRSorter_virus--NC_048852_1--fragment_8	12	VIRSorter_virus--NC_048852_1--fragment_8	12	2		gene_2-gene_12:4.34150969715026						9
9--VIRSorter_virus--NC_048855_1--fragment_10	9	VIRSorter_virus--NC_048855_1--fragment_10	9	2		5.44494512687405						9
9--VIRSorter_virus--NC_048855_1--fragment_2	7	VIRSorter_virus--NC_048855_1--fragment_2	7	2		4.23495732090204						9
9--VIRSorter_virus--NC_048855_1--fragment_27	8	VIRSorter_virus--NC_048855_1--fragment_27	8	2		4.83995122388805						9
9--VIRSorter_virus--NC_048856_1--fragment_29	6	VIRSorter_virus--NC_048856_1--fragment_29	6	2		3.62996341791604						9
9--VIRSorter_virus--NC_048865_1--fragment_11	5	VIRSorter_virus--NC_048865_1--fragment_11	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_048865_1--fragment_25	9	VIRSorter_virus--NC_048865_1--fragment_25	9	2		5.44494512687405						9
9--VIRSorter_virus--NC_049443_1--fragment_17	6	VIRSorter_virus--NC_049443_1--fragment_17	6	2		3.62996341791604						9
9--VIRSorter_virus--NC_049443_1--fragment_20	9	VIRSorter_virus--NC_049443_1--fragment_20	9	2		5.44494512687405						9
9--VIRSorter_virus--NC_049443_1--fragment_21	5	VIRSorter_virus--NC_049443_1--fragment_21	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_049475_1--fragment_6	7	VIRSorter_virus--NC_049475_1--fragment_6	7	2		2.88880399864882						9
9--VIRSorter_virus--NC_049817_1--fragment_2	11	VIRSorter_virus--NC_049817_1--fragment_2	11	2		6.17781167812640						9
9--VIRSorter_virus--NC_049850_1--fragment_51	4	VIRSorter_virus--NC_049850_1--fragment_51	4	2		2.41997561194402						9
9--VIRSorter_virus--NC_049951_1--fragment_11	7	VIRSorter_virus--NC_049951_1--fragment_11	7	2		4.23495732090204						9
9--VIRSorter_virus--NC_049951_1--fragment_8	6	VIRSorter_virus--NC_049951_1--fragment_8	6	2		2.34750710623397						9
9--VIRSorter_virus--NC_049959_1--fragment_2	5	VIRSorter_virus--NC_049959_1--fragment_2	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_050143_1--fragment_3	5	VIRSorter_virus--NC_050143_1--fragment_3	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_050153_1--fragment_14	7	VIRSorter_virus--NC_050153_1--fragment_14	7	2		4.23495732090204						9
9--VIRSorter_virus--NC_050154_1--fragment_12	5	VIRSorter_virus--NC_050154_1--fragment_12	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_051592_1--fragment_14	6	VIRSorter_virus--NC_051592_1--fragment_14	6	2		2.34750710623397						9
9--VIRSorter_virus--NC_051644_1--fragment_10	13	VIRSorter_virus--NC_051644_1--fragment_10	13	2		6.86492073881808						9
9--VIRSorter_virus--NC_051649_1--fragment_6	5	VIRSorter_virus--NC_051649_1--fragment_6	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_051668_1--fragment_12	12	VIRSorter_virus--NC_051668_1--fragment_12	12	2		gene_3-gene_12:3.77664409244694						9
9--VIRSorter_virus--NC_051668_1--fragment_9	7	VIRSorter_virus--NC_051668_1--fragment_9	7	2		2.88880399864882						9
9--VIRSorter_virus--NC_051677_1--fragment_14	12	VIRSorter_virus--NC_051677_1--fragment_14	12	2		3.67416550697559						9
9--VIRSorter_virus--NC_051677_1--fragment_6	4	VIRSorter_virus--NC_051677_1--fragment_6	4	2		2.41997561194402						9
9--VIRSorter_virus--NC_051678_1--fragment_11	13	VIRSorter_virus--NC_051678_1--fragment_11	13	2		gene_2-gene_13:6.25992683583207						9
9--VIRSorter_virus--NC_051699_1--fragment_14	10	VIRSorter_virus--NC_051699_1--fragment_14	10	2		6.04993902986006						9
9--VIRSorter_virus--NC_051713_1--fragment_9	7	VIRSorter_virus--NC_051713_1--fragment_9	7	2		2.88880399864882						9
9--VIRSorter_virus--NC_052417_1--fragment_13	12	VIRSorter_virus--NC_052417_1--fragment_13	12	2		6.48177558544843						9
9--VIRSorter_virus--NC_052422_1--fragment_12	10	VIRSorter_virus--NC_052422_1--fragment_12	10	2		4.55479534283058						9
9--VIRSorter_virus--NC_052423_1--fragment_12	14	VIRSorter_virus--NC_052423_1--fragment_12	14	2		7.29382338274840						9
9--VIRSorter_virus--NC_052423_1--fragment_8	6	VIRSorter_virus--NC_052423_1--fragment_8	6	2		3.62996341791604						9
9--VIRSorter_virus--NC_052447_1--fragment_10	6	VIRSorter_virus--NC_052447_1--fragment_10	6	2		2.34750710623397						9
9--VIRSorter_virus--NC_052654_1--fragment_1	7	VIRSorter_virus--NC_052654_1--fragment_1	7	2		4.23495732090204						9
9--VIRSorter_virus--NC_052654_1--fragment_21	7	VIRSorter_virus--NC_052654_1--fragment_21	7	2		4.23495732090204						9
9--VIRSorter_virus--NC_052654_1--fragment_26	12	VIRSorter_virus--NC_052654_1--fragment_26	12	2		6.48177558544843						9
9--VIRSorter_virus--NC_052654_1--fragment_33	5	VIRSorter_virus--NC_052654_1--fragment_33	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_052654_1--fragment_36	12	VIRSorter_virus--NC_052654_1--fragment_36	12	2		6.48177558544843						9
9--VIRSorter_virus--NC_052656_1--fragment_13	16	VIRSorter_virus--NC_052656_1--fragment_13	16	2		gene_1-gene_15:5.96116976035393						9
9--VIRSorter_virus--NC_052657_1--fragment_32	6	VIRSorter_virus--NC_052657_1--fragment_32	6	2		3.62996341791604						9
9--VIRSorter_virus--NC_052657_1--fragment_8	7	VIRSorter_virus--NC_052657_1--fragment_8	7	2		4.23495732090204						9
9--VIRSorter_virus--NC_052968_1--fragment_3	6	VIRSorter_virus--NC_052968_1--fragment_3	6	2		2.34750710623397						9
9--VIRSorter_virus--NC_052999_1--fragment_2	9	VIRSorter_virus--NC_052999_1--fragment_2	9	2		5.44494512687405						9
9--VIRSorter_virus--NC_053001_1--fragment_10	9	VIRSorter_virus--NC_053001_1--fragment_10	9	2		5.44494512687405						9
9--VIRSorter_virus--NC_053013_1--fragment_13	6	VIRSorter_virus--NC_053013_1--fragment_13	6	2		2.34750710623397						9
9--VIRSorter_virus--NC_053509_1--fragment_11	11	VIRSorter_virus--NC_053509_1--fragment_11	11	2		4.64253969281424						9
9--VIRSorter_virus--NC_054648_1--fragment_6	10	VIRSorter_virus--NC_054648_1--fragment_6	10	2		4.55479534283058						9
9--VIRSorter_virus--NC_054649_1--fragment_7	10	VIRSorter_virus--NC_054649_1--fragment_7	10	2		2.47333625494187						9
9--VIRSorter_virus--NC_054664_1--fragment_8	8	VIRSorter_virus--NC_054664_1--fragment_8	8	2		3.43825934765294						9
9--VIRSorter_virus--NC_054672_1--fragment_11	13	VIRSorter_virus--NC_054672_1--fragment_11	13	2		5.25905051341256						9
9--VIRSorter_virus--NC_054722_1--fragment_3	8	VIRSorter_virus--NC_054722_1--fragment_3	8	2		4.83995122388805						9
9--VIRSorter_virus--NC_054722_1--fragment_36	5	VIRSorter_virus--NC_054722_1--fragment_36	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_054722_1--fragment_5	11	VIRSorter_virus--NC_054722_1--fragment_5	11	2		6.17781167812640						9
9--VIRSorter_virus--NC_054783_1--fragment_12	11	VIRSorter_virus--NC_054783_1--fragment_12	11	2		gene_1-gene_10:4.07767408811092						9
9--VIRSorter_virus--NC_054904_1--fragment_29	11	VIRSorter_virus--NC_054904_1--fragment_29	11	2		6.17781167812640						9
9--VIRSorter_virus--NC_054913_1--fragment_12	9	VIRSorter_virus--NC_054913_1--fragment_12	9	2		5.44494512687405						9
9--VIRSorter_virus--NC_054915_1--fragment_37	7	VIRSorter_virus--NC_054915_1--fragment_37	7	2		4.23495732090204						9
9--VIRSorter_virus--NC_054916_1--fragment_2	10	VIRSorter_virus--NC_054916_1--fragment_2	10	2		6.04993902986006						9
9--VIRSorter_virus--NC_054916_1--fragment_42	8	VIRSorter_virus--NC_054916_1--fragment_42	8	2		3.43825934765294						9
9--VIRSorter_virus--NC_054918_1--fragment_5	9	VIRSorter_virus--NC_054918_1--fragment_5	9	2		5.44494512687405						9
9--VIRSorter_virus--NC_054940_1--fragment_37	7	VIRSorter_virus--NC_054940_1--fragment_37	7	2		2.88880399864882						9
9--VIRSorter_virus--NC_054940_1--fragment_38	7	VIRSorter_virus--NC_054940_1--fragment_38	7	2		4.23495732090204						9
9--VIRSorter_virus--NC_054940_1--fragment_42	7	VIRSorter_virus--NC_054940_1--fragment_42	7	2		2.88880399864882						9
9--VIRSorter_virus--NC_055046_1--fragment_2	11	VIRSorter_virus--NC_055046_1--fragment_2	11	2		gene_2-gene_11:4.07767408811092						9
9--VIRSorter_virus--NC_055046_1--fragment_3	9	VIRSorter_virus--NC_055046_1--fragment_3	9	2		2.89090797463507						9
9--VIRSorter_virus--NC_055716_1--fragment_41	4	VIRSorter_virus--NC_055716_1--fragment_41	4	2		2.41997561194402						9
9--VIRSorter_virus--NC_055726_1--fragment_12	7	VIRSorter_virus--NC_055726_1--fragment_12	7	2		4.23495732090204						9
9--VIRSorter_virus--NC_055726_1--fragment_13	9	VIRSorter_virus--NC_055726_1--fragment_13	9	2		5.44494512687405						9
9--VIRSorter_virus--NC_055726_1--fragment_33	6	VIRSorter_virus--NC_055726_1--fragment_33	6	2		3.62996341791604						9
9--VIRSorter_virus--NC_055726_1--fragment_43	8	VIRSorter_virus--NC_055726_1--fragment_43	8	2		2.39002161753016						9
9--VIRSorter_virus--NC_055728_1--fragment_15	9	VIRSorter_virus--NC_055728_1--fragment_15	9	2		2.89090797463507						9
9--VIRSorter_virus--NC_055728_1--fragment_19	9	VIRSorter_virus--NC_055728_1--fragment_19	9	2		5.44494512687405						9
9--VIRSorter_virus--NC_055734_1--fragment_1	5	VIRSorter_virus--NC_055734_1--fragment_1	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_055757_1--fragment_15	5	VIRSorter_virus--NC_055757_1--fragment_15	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_055757_1--fragment_18	7	VIRSorter_virus--NC_055757_1--fragment_18	7	2		2.88880399864882						9
9--VIRSorter_virus--NC_055757_1--fragment_20	8	VIRSorter_virus--NC_055757_1--fragment_20	8	2		4.83995122388805						9
9--VIRSorter_virus--NC_055757_1--fragment_31	8	VIRSorter_virus--NC_055757_1--fragment_31	8	2		4.83995122388805						9
9--VIRSorter_virus--NC_055757_1--fragment_40	12	VIRSorter_virus--NC_055757_1--fragment_40	12	2		6.48177558544843						9
9--VIRSorter_virus--NC_055757_1--fragment_41	11	VIRSorter_virus--NC_055757_1--fragment_41	11	2		6.17781167812640						9
9--VIRSorter_virus--NC_055825_1--fragment_7	8	VIRSorter_virus--NC_055825_1--fragment_7	8	2		3.43825934765294						9
9--VIRSorter_virus--NC_055830_1--fragment_22	7	VIRSorter_virus--NC_055830_1--fragment_22	7	2		4.23495732090204						9
9--VIRSorter_virus--NC_055850_1--fragment_14	11	VIRSorter_virus--NC_055850_1--fragment_14	11	2		4.64253969281424						9
9--VIRSorter_virus--NC_055851_1--fragment_11	8	VIRSorter_virus--NC_055851_1--fragment_11	8	2		2.39002161753016						9
9--VIRSorter_virus--NC_055956_1--fragment_8	13	VIRSorter_virus--NC_055956_1--fragment_8	13	2		5.25905051341256						9
9--VIRSorter_virus--NC_061432_1--fragment_1	6	VIRSorter_virus--NC_061432_1--fragment_1	6	2		3.62996341791604						9
9--VIRSorter_virus--NC_061436_1--fragment_5	8	VIRSorter_virus--NC_061436_1--fragment_5	8	2		4.83995122388805						9
9--VIRSorter_virus--NC_061437_1--fragment_7	5	VIRSorter_virus--NC_061437_1--fragment_7	5	2		3.02496951493003						9
9--VIRSorter_virus--NC_061438_1--fragment_1	6	VIRSorter_virus--NC_061438_1--fragment_1	6	2		3.62996341791604						9
9--## 3 - Complete phage contigs - category 3 (not so sure)												9
9--## Contig_id	Nb genes contigs	Fragment	Nb genes	Category	Nb phage hallmark genes	Phage gene enrichment sig	Non-Caudovirales phage gene enrichment sig	Pfam depletion sig	Uncharacterized enrichment sig	Strand switch depletion sig	Short genes enrichment sig	9
9--## 4 - Prophages - category 1 (sure)												9
9--## Contig_id	Nb genes contigs	Fragment	Nb genes	Category	Nb phage hallmark genes	Phage gene enrichment sig	Non-Caudovirales phage gene enrichment sig	Pfam depletion sig	Uncharacterized enrichment sig	Strand switch depletion sig	Short genes enrichment sig	9
9--## 5 - Prophages - category 2 (somewhat sure)												9
9--## Contig_id	Nb genes contigs	Fragment	Nb genes	Category	Nb phage hallmark genes	Phage gene enrichment sig	Non-Caudovirales phage gene enrichment sig	Pfam depletion sig	Uncharacterized enrichment sig	Strand switch depletion sig	Short genes enrichment sig	9
9--VIRSorter_virus--Bacilli_gi_486237704-1056260-1099853--fragment_10	14	VIRSorter_virus--Bacilli_gi_486237704-1056260-1099853--fragment_10-gene_3-gene_13	11	2		gene_3-gene_13:3.94356968847823						9
9--## 6 - Prophages - category 3 (not so sure)												9
9--## Contig_id	Nb genes contigs	Fragment	Nb genes	Category	Nb phage hallmark genes	Phage gene enrichment sig	Non-Caudovirales phage gene enrichment sig	Pfam depletion sig	Uncharacterized enrichment sig	Strand switch depletion sig	Short genes enrichment sig	9
10--VIRSorter_bacteria--NZ_KK028602_1--fragment_3	9	VIRSorter_bacteria--NZ_KK028602_1--fragment_3	9	1	1	5.44396184638269						10
10--VIRSorter_plasmid--NZ_CP006760_1--fragment_18	5	VIRSorter_plasmid--NZ_CP006760_1--fragment_18	5	1	2	3.02442324799038						10
10--VIRSorter_plasmid--NZ_CP009589_1--fragment_2	11	VIRSorter_plasmid--NZ_CP009589_1--fragment_2	11	1	4	3.44587778021504						10
10--VIRSorter_plasmid--NZ_CP010109_1--fragment_5	10	VIRSorter_plasmid--NZ_CP010109_1--fragment_5	10	1	2	4.55384351113988						10
10--VIRSorter_virus--3300000925_____JGI12447J12854_1000033--fragment_1	4	VIRSorter_virus--3300000925_____JGI12447J12854_1000033--fragment_1	4	1	1		2.02667085285962					10
10--VIRSorter_virus--3300001605_____Draft_10000880--fragment_10	7	VIRSorter_virus--3300001605_____Draft_10000880--fragment_10	7	1	2	2.88817802456267						10
10--VIRSorter_virus--3300003086_____Ga0052187_10090--fragment_7	4	VIRSorter_virus--3300003086_____Ga0052187_10090--fragment_7	4	1	3	2.41953859839231						10
10--VIRSorter_virus--3300005282_____Ga0065701_1000084--fragment_3	9	VIRSorter_virus--3300005282_____Ga0065701_1000084--fragment_3	9	1	2	3.99317547447192						10
10--VIRSorter_virus--3300005525_____Ga0068877_10000393--fragment_3	4	VIRSorter_virus--3300005525_____Ga0068877_10000393--fragment_3	4	1	1	2.41953859839231						10
10--VIRSorter_virus--3300006108_____Ga0007862_1000304--fragment_2	5	VIRSorter_virus--3300006108_____Ga0007862_1000304--fragment_2	5	1	1		6.88311884067725					10
10--VIRSorter_virus--3300006252_____Ga0099396_100180--fragment_8	8	VIRSorter_virus--3300006252_____Ga0099396_100180--fragment_8	8	1	1	3.43752490662355						10
10--VIRSorter_virus--3300006297_____Ga0099630_1000014--fragment_2	6	VIRSorter_virus--3300006297_____Ga0099630_1000014--fragment_2	6	1	1	3.62930789758846						10
10--VIRSorter_virus--3300006305_____Ga0068468_1000605--fragment_8	9	VIRSorter_virus--3300006305_____Ga0068468_1000605--fragment_8	9	1	1	2.01491882471086						10
10--VIRSorter_virus--3300006458_____Ga0100175_100325--fragment_8	7	VIRSorter_virus--3300006458_____Ga0100175_100325--fragment_8	7	1	1	2.88817802456267						10
